"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id_clean","expression_status","gene_symbol","gene_biotype"
"ENSG00000165816.13",2126.5099774995,-0.534507527242685,0.558085093609956,-0.957752739434841,0.338187455681625,0.509323711894671,"ENSG00000165816","Not-Significant","VWA2","protein_coding"
"ENSG00000204025.8",2.90578374864637,-0.663037870407065,0.692550902132743,-0.957385036053247,0.338372948495926,0.509537361409558,"ENSG00000204025","Not-Significant","TRPC5OS","protein_coding"
"ENSG00000138443.17",4782.2516991717,0.216733117878298,0.226393504956273,0.957329221614195,0.338401110534228,0.509557867691008,"ENSG00000138443","Not-Significant","ABI2","protein_coding"
"ENSG00000187537.13",0.704703364498919,-1.0556422609735,1.10276438928377,-0.957269087786851,0.338431453670691,NA,"ENSG00000187537","Not-Significant","POTEG","protein_coding"
"ENSG00000124203.6",129.031438522675,0.452913547128378,0.473188373554204,0.957152737558748,0.338490168195164,0.509648160329948,"ENSG00000124203","Not-Significant","ZNF831","protein_coding"
"ENSG00000140905.11",75.8311081633269,-0.310735707342447,0.324752195018395,-0.956839436681392,0.338648303636577,0.509839619728725,"ENSG00000140905","Not-Significant","GCSH","protein_coding"
"ENSG00000132600.17",1718.04554488684,-0.197528612303582,0.206492110435845,-0.956591570915982,0.338773444961826,0.509924433083483,"ENSG00000132600","Not-Significant","PRMT7","protein_coding"
"ENSG00000165572.8",1728.00178170961,0.234101309303379,0.244725473914428,0.956587418378998,0.338775541728304,0.509924433083483,"ENSG00000165572","Not-Significant","KBTBD6","protein_coding"
"ENSG00000119280.17",8787.991065128,-0.320203763341845,0.334803782607191,-0.956392310888328,0.33887406796327,0.510028910176697,"ENSG00000119280","Not-Significant","C1orf198","protein_coding"
"ENSG00000144063.4",166.244537268852,0.459051727228399,0.480001100046053,0.95635557331922,0.338892621918785,0.51003492456397,"ENSG00000144063","Not-Significant","MALL","protein_coding"
"ENSG00000165275.10",666.425313199709,0.185958655193777,0.194465066057681,0.956257383208455,0.338942215088277,0.510042620697265,"ENSG00000165275","Not-Significant","TRMT10B","protein_coding"
"ENSG00000132718.9",1301.97218911975,0.317620260105338,0.332182994589475,0.956160505741321,0.338991149840776,0.510042620697265,"ENSG00000132718","Not-Significant","SYT11","protein_coding"
"ENSG00000156958.15",988.018097979628,-0.22924414811303,0.239759096401901,-0.956143694038434,0.338999642230812,0.510042620697265,"ENSG00000156958","Not-Significant","GALK2","protein_coding"
"ENSG00000182362.14",486.450116880732,-0.268453061762149,0.280818224818538,-0.955967376888093,0.339088716625663,0.510110918759076,"ENSG00000182362","Not-Significant","YBEY","protein_coding"
"ENSG00000184047.20",56.7371923009232,-0.247771168135042,0.259220984880585,-0.955829900303721,0.339158179411306,0.510171603438028,"ENSG00000184047","Not-Significant","DIABLO","protein_coding"
"ENSG00000061273.18",5283.52623686006,0.249809909423165,0.261404422047049,0.955645308013203,0.339251462704022,0.510282831318602,"ENSG00000061273","Not-Significant","HDAC7","protein_coding"
"ENSG00000124935.4",6112.58989140804,-0.99503338452564,1.04123731470373,-0.955625937021633,0.339261252744518,0.510282831318602,"ENSG00000124935","Not-Significant","SCGB1D2","protein_coding"
"ENSG00000046647.13",1163.00367818519,-0.241451385349306,0.252746318178375,-0.955311187476537,0.339420351607365,0.510434477338887,"ENSG00000046647","Not-Significant","GEMIN8","protein_coding"
"ENSG00000138115.14",39.5425414524136,-0.591938792574761,0.619700301734636,-0.955201717536418,0.339475697430548,0.510495796183332,"ENSG00000138115","Not-Significant","CYP2C8","protein_coding"
"ENSG00000129055.13",3223.28235186149,-0.20496211994935,0.214602126971887,-0.955079629645052,0.339537429465456,0.51054480005675,"ENSG00000129055","Not-Significant","ANAPC13","protein_coding"
"ENSG00000143603.19",457.973763605137,0.341986601070825,0.358182502452698,0.954783102828951,0.339687394077482,0.510748373524938,"ENSG00000143603","Not-Significant","KCNN3","protein_coding"
"ENSG00000144893.12",87.3310546243102,-0.4758453876674,0.498541577793452,-0.954474829909863,0.33984334414981,0.51094410623982,"ENSG00000144893","Not-Significant","MED12L","protein_coding"
"ENSG00000134909.18",4780.36152002975,-0.319806429839698,0.335085089112974,-0.954403643224706,0.339879362816163,0.510971227096819,"ENSG00000134909","Not-Significant","ARHGAP32","protein_coding"
"ENSG00000188042.8",4620.38165991081,0.287355293271649,0.301104525678934,0.954337343896499,0.339912910804194,0.510989896387127,"ENSG00000188042","Not-Significant","ARL4C","protein_coding"
"ENSG00000250151.9",0.537267804007459,1.19204120936308,1.24989470252418,0.953713306373514,0.340228782777886,NA,"ENSG00000250151","Not-Significant","ARPC4-TTLL3","protein_coding"
"ENSG00000148429.14",2385.94115055633,-0.217972891121145,0.228595044680245,-0.95353287918398,0.340320145492606,0.511458317490282,"ENSG00000148429","Not-Significant","USP6NL","protein_coding"
"ENSG00000198712.1",210989.220665385,0.369815929652585,0.387850252836358,0.953501839816044,0.340335864447499,0.511460001326218,"ENSG00000198712","Not-Significant","MT-CO2","protein_coding"
"ENSG00000166750.10",7604.99147164745,0.286449628734992,0.300481224600771,0.953302919726774,0.340436612591713,0.511523640354706,"ENSG00000166750","Not-Significant","SLFN5","protein_coding"
"ENSG00000177354.12",0.660971820583127,1.19732335862266,1.25647338029495,0.952923776500219,0.340628692247485,NA,"ENSG00000177354","Not-Significant","C10orf71","protein_coding"
"ENSG00000176222.9",242.409577021156,0.362744023456949,0.380734572771148,0.952747791766699,0.340717872343994,0.511851864025215,"ENSG00000176222","Not-Significant","ZNF404","protein_coding"
"ENSG00000250506.8",11.1620554344117,0.424211010922962,0.445272870259063,0.95269898360561,0.340742608482084,0.511851864025215,"ENSG00000250506","Not-Significant","CDK3","protein_coding"
"ENSG00000054179.12",657.48920214494,0.41319011348863,0.433962619367957,0.952132960415851,0.341029554929194,0.512194901056472,"ENSG00000054179","Not-Significant","ENTPD2","protein_coding"
"ENSG00000183423.12",33.9183342327202,-0.465851227575163,0.489293625798858,-0.952089303870613,0.341051693116784,0.512195394211593,"ENSG00000183423","Not-Significant","LRIT3","protein_coding"
"ENSG00000137094.15",591.587723267754,0.23619595776326,0.248150541452858,0.95182527662601,0.341185600662293,0.51236337416217,"ENSG00000137094","Not-Significant","DNAJB5","protein_coding"
"ENSG00000127884.5",7824.62195163206,0.261020507481658,0.274441153161269,0.951098275440766,0.341554490109283,0.512827197791791,"ENSG00000127884","Not-Significant","ECHS1","protein_coding"
"ENSG00000081386.12",1313.07524398769,0.235611648260444,0.247789605767903,0.950853638635406,0.341678679245456,0.512949930469406,"ENSG00000081386","Not-Significant","ZNF510","protein_coding"
"ENSG00000180758.12",1199.67690357091,-0.254609865659672,0.26779697595584,-0.950757060459332,0.341727714819524,0.512969821744687,"ENSG00000180758","Not-Significant","GPR157","protein_coding"
"ENSG00000160654.11",262.693342147859,-0.455819281533474,0.479551322906277,-0.9505119885209,0.3418521652442,0.513078465035795,"ENSG00000160654","Not-Significant","CD3G","protein_coding"
"ENSG00000141540.11",550.854419127068,0.360292443297139,0.379116216730885,0.950348276852774,0.341935316115815,0.513181279991329,"ENSG00000141540","Not-Significant","TTYH2","protein_coding"
"ENSG00000142319.18",5.98505090385528,0.637274304192039,0.670726808134838,0.950124993459225,0.342048744947143,0.513329525775248,"ENSG00000142319","Not-Significant","SLC6A3","protein_coding"
"ENSG00000176046.9",533.40262604541,0.247505888237375,0.26054821184107,0.949942762947649,0.342141336590695,0.5134244968285,"ENSG00000176046","Not-Significant","NUPR1","protein_coding"
"ENSG00000122696.14",682.683501214571,-0.23838685445966,0.250981769543518,-0.949817410616057,0.342205037636668,0.51349809378108,"ENSG00000122696","Not-Significant","SLC25A51","protein_coding"
"ENSG00000152822.14",14.3663095608646,-0.453789462842548,0.477814080454392,-0.949719737038729,0.342254678261666,0.51352859327184,"ENSG00000152822","Not-Significant","GRM1","protein_coding"
"ENSG00000137776.17",6743.23887492689,-0.148499110286045,0.15642905617738,-0.949306439064984,0.342464779586454,0.513770386509937,"ENSG00000137776","Not-Significant","SLTM","protein_coding"
"ENSG00000204021.4",14.4490495666001,0.77989113840541,0.821662174479382,0.949162761325311,0.342537837930609,0.513843423331145,"ENSG00000204021","Not-Significant","LIPK","protein_coding"
"ENSG00000171989.6",6.17520671125601,0.513781837035202,0.541378994078979,0.949024329821427,0.342608238053913,0.513927026041225,"ENSG00000171989","Not-Significant","LDHAL6B","protein_coding"
"ENSG00000076321.11",1731.97033314744,0.173695459401513,0.183038358008385,0.94895660828402,0.342642681593564,0.513956687486857,"ENSG00000076321","Not-Significant","KLHL20","protein_coding"
"ENSG00000272391.6",2803.24281857364,-0.241011277999774,0.254005238449048,-0.948843730434005,0.342700096797335,0.513976793291722,"ENSG00000272391","Not-Significant","POM121C","protein_coding"
"ENSG00000105516.11",758.996114752215,-0.252582017948394,0.266231738024161,-0.948729929132162,0.342757987939307,0.514041612407587,"ENSG00000105516","Not-Significant","DBP","protein_coding"
"ENSG00000197601.13",5349.95718587713,-0.212380222717166,0.223869293779644,-0.948679558198869,0.34278361381449,0.514058039122963,"ENSG00000197601","Not-Significant","FAR1","protein_coding"
"ENSG00000100605.17",5880.64194064275,0.357811111222188,0.377294410662674,0.948360487487037,0.342945967350012,0.514268219840644,"ENSG00000100605","Not-Significant","ITPK1","protein_coding"
"ENSG00000175820.4",8.14264312841971,-0.411887039502202,0.434457267039606,-0.948049602919067,0.343104202769725,0.514472747444354,"ENSG00000175820","Not-Significant","CCDC168","protein_coding"
"ENSG00000107829.15",3485.17046009696,0.241239207360041,0.254628146271959,0.94741767904316,0.343425985979077,0.51486710679862,"ENSG00000107829","Not-Significant","FBXW4","protein_coding"
"ENSG00000007392.17",2088.29123110223,-0.247185168456738,0.260913816727818,-0.947382440519038,0.343443935530605,0.514871984651894,"ENSG00000007392","Not-Significant","LUC7L","protein_coding"
"ENSG00000123595.8",1910.1858827063,-0.15728566358283,0.166038118866599,-0.947286470459228,0.343492823122895,0.514910314344038,"ENSG00000123595","Not-Significant","RAB9A","protein_coding"
"ENSG00000198113.3",355.952921561565,-0.39864980660182,0.420978121608451,-0.946960865991513,0.3436587206649,0.515105813232428,"ENSG00000198113","Not-Significant","TOR4A","protein_coding"
"ENSG00000111879.20",555.494887563269,0.377303174779068,0.398535296088158,0.946724615065478,0.343779124037674,0.515220157020145,"ENSG00000111879","Not-Significant","FAM184A","protein_coding"
"ENSG00000101654.18",3868.43049133268,-0.157016624672392,0.165881674185012,-0.946557993484367,0.343864057574216,0.515325402391678,"ENSG00000101654","Not-Significant","RNMT","protein_coding"
"ENSG00000103599.20",221.960696842368,-0.387438386418176,0.409451899080265,-0.946236633139236,0.344027905345618,0.515526846184078,"ENSG00000103599","Not-Significant","IQCH","protein_coding"
"ENSG00000120662.16",456.266270996882,-0.214258589972022,0.226505871405119,-0.945929518925398,0.344184536195796,0.515710632508903,"ENSG00000120662","Not-Significant","MTRF1","protein_coding"
"ENSG00000063660.9",3555.53432318423,-0.364392469329059,0.385241462305313,-0.945880713743811,0.344209431442506,0.515710632508903,"ENSG00000063660","Not-Significant","GPC1","protein_coding"
"ENSG00000159461.15",8944.29478726303,-0.189199039754418,0.200054606285792,-0.945736982852243,0.344282754432421,0.51578384289659,"ENSG00000159461","Not-Significant","AMFR","protein_coding"
"ENSG00000136932.14",825.369315514602,0.200286980159789,0.211815607823317,0.945572341047007,0.344366757180554,0.515858104062798,"ENSG00000136932","Not-Significant","TRMO","protein_coding"
"ENSG00000173198.6",485.07168725723,0.416855824494905,0.441059010314172,0.945124835332065,0.344595147473884,0.516130065141902,"ENSG00000173198","Not-Significant","CYSLTR1","protein_coding"
"ENSG00000184029.9",0.626039196196493,-2.82172451711116,2.98585143176152,-0.945031787950169,0.344642647534441,NA,"ENSG00000184029","Not-Significant","DSCR4","protein_coding"
"ENSG00000082014.17",1556.26520834603,-0.403377504562173,0.426852116424475,-0.945005281784857,0.344656179517391,0.516137176721171,"ENSG00000082014","Not-Significant","SMARCD3","protein_coding"
"ENSG00000128815.19",709.98905141935,-0.394815784509694,0.417920141026577,-0.944715857770986,0.34480395892721,0.516292277161074,"ENSG00000128815","Not-Significant","WDFY4","protein_coding"
"ENSG00000157600.12",4524.23252328415,-0.294970559353997,0.312269951175667,-0.944601163971944,0.344862532566651,0.516335847370625,"ENSG00000157600","Not-Significant","TMEM164","protein_coding"
"ENSG00000101246.20",1652.90619388439,-0.308207164926508,0.326313309695866,-0.944513005656332,0.344907558960296,0.516336803929217,"ENSG00000101246","Not-Significant","ARFRP1","protein_coding"
"ENSG00000095917.14",38.1080866834612,-0.743954088384326,0.788018486394048,-0.944082025015225,0.345127734012248,0.516534245850703,"ENSG00000095917","Not-Significant","TPSD1","protein_coding"
"ENSG00000198839.10",1640.00631195833,-0.226929768130131,0.240381977488317,-0.944038194964764,0.345150130486958,0.516545699342613,"ENSG00000198839","Not-Significant","ZNF277","protein_coding"
"ENSG00000272899.4",41.3894409692626,-0.335112306839173,0.355103639813678,-0.943702821562193,0.345321531758428,0.516752842145307,"ENSG00000272899","Not-Significant","RP11-309L24.4","protein_coding"
"ENSG00000155850.8",3813.36625974345,-0.32574927410642,0.345190105739088,-0.943680797017506,0.345332789871502,0.516752842145307,"ENSG00000155850","Not-Significant","SLC26A2","protein_coding"
"ENSG00000128567.17",12178.846541306,0.289827536080041,0.307235591280005,0.943339718138,0.345507166346704,0.516927480176149,"ENSG00000128567","Not-Significant","PODXL","protein_coding"
"ENSG00000196730.13",2135.833346046,-0.439312912226686,0.465704412794153,-0.943329932372504,0.345512170144486,0.516927480176149,"ENSG00000196730","Not-Significant","DAPK1","protein_coding"
"ENSG00000279461.2",1.54101441317441,-0.691946454435643,0.733727635147343,-0.943056280409406,0.345652116492454,0.517011842665959,"ENSG00000279461","Not-Significant","AC005480.1","protein_coding"
"ENSG00000100722.20",4012.60996774993,-0.187332369842311,0.198676089948078,-0.942903445962063,0.345730292158881,0.517101856760603,"ENSG00000100722","Not-Significant","ZC3H14","protein_coding"
"ENSG00000185722.18",5487.17682870356,0.242009446666961,0.256853214021805,0.94220914302601,0.346085573801177,0.517519953994341,"ENSG00000185722","Not-Significant","ANKFY1","protein_coding"
"ENSG00000078061.13",3983.19366627049,-0.211769691719679,0.224763802720476,-0.942187706189696,0.346096546941271,0.517519953994341,"ENSG00000078061","Not-Significant","ARAF","protein_coding"
"ENSG00000198752.11",8128.36346423221,0.245775085323275,0.261224752905579,0.94085680085651,0.346778248014918,0.518273863970764,"ENSG00000198752","Not-Significant","CDC42BPB","protein_coding"
"ENSG00000164366.4",1612.48751244667,0.146991085669494,0.156257411634989,0.940698326763911,0.346859476709092,0.518351039349216,"ENSG00000164366","Not-Significant","CCDC127","protein_coding"
"ENSG00000177981.11",2572.93264330714,-0.169768503480731,0.180614255334501,-0.939950742904075,0.347242827324482,0.51886788707314,"ENSG00000177981","Not-Significant","ASB8","protein_coding"
"ENSG00000204634.13",2883.92291091137,-0.195106908937358,0.207621392687459,-0.939724497615041,0.347358895882194,0.518967891256566,"ENSG00000204634","Not-Significant","TBC1D8","protein_coding"
"ENSG00000147378.11",6.66629619661243,0.662441625531599,0.704947478127107,0.939703518468586,0.34736965987277,0.518967891256566,"ENSG00000147378","Not-Significant","FATE1","protein_coding"
"ENSG00000279483.2",524.877414740927,0.29757839237581,0.316686491606528,0.939662411447409,0.347390751698273,0.518967891256566,"ENSG00000279483","Not-Significant","AC090498.1","protein_coding"
"ENSG00000197162.10",621.491156659295,-0.255867131309406,0.272340119495535,-0.939513178533362,0.347467329275008,0.519060157811363,"ENSG00000197162","Not-Significant","ZNF785","protein_coding"
"ENSG00000168785.8",2320.48380206965,-0.539643242899256,0.574410082671637,-0.939473834423873,0.347487520152464,0.519068187453806,"ENSG00000168785","Not-Significant","TSPAN5","protein_coding"
"ENSG00000132670.20",7256.08678140315,-0.141041181061866,0.150147428608293,-0.939351292054535,0.347550412060517,0.519114798712927,"ENSG00000132670","Not-Significant","PTPRA","protein_coding"
"ENSG00000088386.17",20.0759765933536,-0.648756984700482,0.690781048794268,-0.939164422406871,0.347646332326959,0.519194733495674,"ENSG00000088386","Not-Significant","SLC15A1","protein_coding"
"ENSG00000073464.13",766.544314113986,-0.535832776755461,0.570879522009846,-0.93860920929341,0.347931422762496,0.519582791849602,"ENSG00000073464","Not-Significant","CLCN4","protein_coding"
"ENSG00000137338.5",510.18748137124,-0.257456098103443,0.274314689720126,-0.938542877037012,0.347965492940409,0.519582791849602,"ENSG00000137338","Not-Significant","PGBD1","protein_coding"
"ENSG00000155530.3",82.5071922325132,-0.465176873565348,0.495659529334437,-0.938500817668085,0.347987096955568,0.51959290580627,"ENSG00000155530","Not-Significant","LRGUK","protein_coding"
"ENSG00000174628.16",592.112582118743,-0.243219062413204,0.259198877177588,-0.938349213012078,0.348064976558164,0.519664896178099,"ENSG00000174628","Not-Significant","IQCK","protein_coding"
"ENSG00000176293.20",867.636315236933,-0.259899729749757,0.276993404698788,-0.938288512798275,0.348096161480622,0.519672392873381,"ENSG00000176293","Not-Significant","ZNF135","protein_coding"
"ENSG00000076770.14",1920.06346647693,0.268400357195561,0.286109005398927,0.938105240068643,0.348190329189253,0.519785597304763,"ENSG00000076770","Not-Significant","MBNL3","protein_coding"
"ENSG00000145332.14",1772.0634483823,-0.176854121886768,0.188577959404323,-0.937830287512982,0.34833163344983,0.51995222947104,"ENSG00000145332","Not-Significant","KLHL8","protein_coding"
"ENSG00000172014.12",7.94636849122908,0.934011527495709,0.996331099395161,0.937450941823171,0.348526647495525,0.520154679233471,"ENSG00000172014","Not-Significant","ANKRD20A4","protein_coding"
"ENSG00000140836.17",2622.66738961495,0.284458744368005,0.303494058731184,0.937279449743562,0.348614830916503,0.520219805825014,"ENSG00000140836","Not-Significant","ZFHX3","protein_coding"
"ENSG00000167618.10",11.2354424758089,-0.605904118427385,0.646690143484742,-0.936931116906192,0.348793991755206,0.520442823728434,"ENSG00000167618","Not-Significant","LAIR2","protein_coding"
"ENSG00000123329.20",416.528193939456,-0.330478888141921,0.352767616126452,-0.936817533793858,0.348852424517618,0.520463513732264,"ENSG00000123329","Not-Significant","ARHGAP9","protein_coding"
"ENSG00000165175.16",1767.31476105996,-0.335978907550154,0.358807109982411,-0.936377508145321,0.349078854146088,0.520779154105271,"ENSG00000165175","Not-Significant","MID1IP1","protein_coding"
"ENSG00000111344.11",175.991955695611,0.520000409099349,0.55545882817951,0.936163731169105,0.349188893780626,0.520921136623556,"ENSG00000111344","Not-Significant","RASAL1","protein_coding"
"ENSG00000204033.10",1.4431898971815,-1.10758031044927,1.18315282211437,-0.936126162020184,0.349208234412725,0.520927807742903,"ENSG00000204033","Not-Significant","LRIT2","protein_coding"
"ENSG00000280433.1",120.476354890651,-0.227584576824565,0.243346924126863,-0.935226848011934,0.34967140510028,0.521374544737129,"ENSG00000280433","Not-Significant","CH507-9B2.9","protein_coding"
"ENSG00000149489.9",170.897745859795,0.295084921949387,0.315683839750989,0.934748266436919,0.349918046252969,0.521615357145287,"ENSG00000149489","Not-Significant","ROM1","protein_coding"
"ENSG00000128617.2",1.12608647598241,1.1086846730521,1.18617653223052,0.934670888292901,0.349957934112852,0.521624174500905,"ENSG00000128617","Not-Significant","OPN1SW","protein_coding"
"ENSG00000107679.14",3202.9733445773,-0.195522822232068,0.209211269073786,-0.934571178205079,0.350009338178267,0.521660506817967,"ENSG00000107679","Not-Significant","PLEKHA1","protein_coding"
"ENSG00000163931.16",14987.8143013048,-0.361272574972742,0.386661920225883,-0.934337094176977,0.350130035570933,0.521724840588932,"ENSG00000163931","Not-Significant","TKT","protein_coding"
"ENSG00000118523.6",24020.1582060971,0.426594637903155,0.456576312951507,0.934333704579334,0.350131783494505,0.521724840588932,"ENSG00000118523","Not-Significant","CTGF","protein_coding"
"ENSG00000162753.13",1.94664564531142,0.616906107986673,0.660351865976481,0.934208169570986,0.350196522392478,0.521780010292611,"ENSG00000162753","Not-Significant","SLC9C2","protein_coding"
"ENSG00000213714.1",7.99224269806168,0.314192893849086,0.336437788758565,0.933881104760671,0.350365226662846,0.521876988161325,"ENSG00000213714","Not-Significant","FAM209B","protein_coding"
"ENSG00000164953.16",964.940865779228,-0.245462925759758,0.262842087556605,-0.933879836526926,0.350365880934566,0.521876988161325,"ENSG00000164953","Not-Significant","TMEM67","protein_coding"
"ENSG00000104044.16",54.1264658217684,0.823311437731344,0.881794314179001,0.933677417162632,0.350470317409521,0.522010355005636,"ENSG00000104044","Not-Significant","OCA2","protein_coding"
"ENSG00000126091.21",82.7239146471344,-0.261052506606477,0.279673642682776,-0.933418337539158,0.350604016043679,0.522176238692109,"ENSG00000126091","Not-Significant","ST3GAL3","protein_coding"
"ENSG00000153896.19",461.551650316434,-0.173587102419514,0.185972132181707,-0.933403840581383,0.350611498187332,0.522176238692109,"ENSG00000153896","Not-Significant","ZNF599","protein_coding"
"ENSG00000116032.5",12.1348125468162,-0.65237724000766,0.699745576944475,-0.932306343194544,0.351178230507364,0.522975826992498,"ENSG00000116032","Not-Significant","GRIN3B","protein_coding"
"ENSG00000163219.12",1089.0940475018,0.301449916281469,0.323435611483527,0.932024506821576,0.351323860502044,0.523148225632826,"ENSG00000163219","Not-Significant","ARHGAP25","protein_coding"
"ENSG00000151929.10",4695.82886627635,-0.28326321694692,0.304036472241988,-0.931675120613377,0.35150444784101,0.523328162931743,"ENSG00000151929","Not-Significant","BAG3","protein_coding"
"ENSG00000102984.15",180.300270268526,-0.229840551678802,0.246722724482848,-0.93157430942191,0.351556565076959,0.523380546140675,"ENSG00000102984","Not-Significant","ZNF821","protein_coding"
"ENSG00000162493.16",1843.97131140686,0.313735347056473,0.336793734959419,0.931535579467583,0.351576588938799,0.523380546140675,"ENSG00000162493","Not-Significant","PDPN","protein_coding"
"ENSG00000178789.9",43.9509783474943,-0.431465849678503,0.463292934115989,-0.931302460940365,0.351697129339972,0.523526042081319,"ENSG00000178789","Not-Significant","CD300LB","protein_coding"
"ENSG00000163291.14",1244.66304197957,-0.233132999678298,0.250385028202365,-0.931098002752288,0.351802871661595,0.523638950151414,"ENSG00000163291","Not-Significant","PAQR3","protein_coding"
"ENSG00000188529.15",7737.8501059164,-0.148321850994209,0.159305074697131,-0.931055405963663,0.351824904535329,0.523644060435289,"ENSG00000188529","Not-Significant","SRSF10","protein_coding"
"ENSG00000144426.18",1788.61230647003,0.355812486165076,0.382279297497491,0.930765773857819,0.351974737769103,0.523805748778375,"ENSG00000144426","Not-Significant","NBEAL1","protein_coding"
"ENSG00000138119.17",19619.9301011808,0.199446414797675,0.214379850307141,0.930341235484254,0.352194434067889,0.524043659116984,"ENSG00000138119","Not-Significant","MYOF","protein_coding"
"ENSG00000091140.14",6143.83925640879,-0.197035057749404,0.21182823904379,-0.9301642625121,0.352286042248886,0.524113189103135,"ENSG00000091140","Not-Significant","DLD","protein_coding"
"ENSG00000123268.9",1752.0403450157,-0.189632832292158,0.203943537028993,-0.929830065000784,0.352459077174083,0.524303828498387,"ENSG00000123268","Not-Significant","ATF1","protein_coding"
"ENSG00000174640.15",1570.07411894433,0.427125539495647,0.459596024659054,0.929349943382354,0.352707760250831,0.524606936123449,"ENSG00000174640","Not-Significant","SLCO2A1","protein_coding"
"ENSG00000122728.6",1.8354929363932,-0.578663794771867,0.62273511869696,-0.929229422587714,0.352770202448872,0.524677536202931,"ENSG00000122728","Not-Significant","TAF1L","protein_coding"
"ENSG00000174015.10",2.15919761247388,-1.07207324470392,1.15396106553995,-0.929037622428174,0.352869589127821,0.524803075735161,"ENSG00000174015","Not-Significant","SPERT","protein_coding"
"ENSG00000025039.15",1760.87556689289,0.460517552554271,0.495816673427791,0.928806103615915,0.352989580742891,0.524901670505486,"ENSG00000025039","Not-Significant","RRAGD","protein_coding"
"ENSG00000137561.5",148.466546551694,0.633117038008624,0.681651780376636,0.928798334039127,0.352993608008199,0.524901670505486,"ENSG00000137561","Not-Significant","TTPA","protein_coding"
"ENSG00000126247.11",18428.9471686826,-0.248725030504979,0.267801359115355,-0.928766871559604,0.353009916497616,0.524901670505486,"ENSG00000126247","Not-Significant","CAPNS1","protein_coding"
"ENSG00000262543.2",1.46777445535222,1.29933215680729,1.39898887904038,0.9287651791046,0.353010793790503,0.524901670505486,"ENSG00000262543","Not-Significant","RP3-422G23.4","protein_coding"
"ENSG00000058866.15",96.9470541314022,0.390132029905402,0.420164345444947,0.92852245587916,0.353136624921943,0.525066487889499,"ENSG00000058866","Not-Significant","DGKG","protein_coding"
"ENSG00000161217.12",4427.79343888968,0.185088777557203,0.199347403248618,0.928473481675442,0.353162017276145,0.525081958719647,"ENSG00000161217","Not-Significant","PCYT1A","protein_coding"
"ENSG00000243660.11",293.612743612682,0.186250582252082,0.200717254762144,0.927925117712451,0.353446414207556,0.525393318416637,"ENSG00000243660","Not-Significant","ZNF487","protein_coding"
"ENSG00000264424.1",10.625969555436,-0.5148686754475,0.554909550665894,-0.927842519253193,0.353489264629171,0.525434721522401,"ENSG00000264424","Not-Significant","MYH4","protein_coding"
"ENSG00000008277.14",808.981168649408,0.464419678680683,0.500552943663802,0.927813300390082,0.353504423574824,0.525434961602986,"ENSG00000008277","Not-Significant","ADAM22","protein_coding"
"ENSG00000117971.12",8.31493356918116,0.57998123191003,0.625170945295835,0.927716229095674,0.353554787775587,0.525487527138881,"ENSG00000117971","Not-Significant","CHRNB4","protein_coding"
"ENSG00000138136.6",0.746754756403725,1.36248343908482,1.46918678478767,0.92737251191769,0.353733157505297,NA,"ENSG00000138136","Not-Significant","LBX1","protein_coding"
"ENSG00000101307.16",119.184148307686,-0.60248678034863,0.649727395887664,-0.927291636710973,0.353775135417,0.525751834483619,"ENSG00000101307","Not-Significant","SIRPB1","protein_coding"
"ENSG00000151611.16",815.811678098296,-0.132230047495668,0.142625675503089,-0.927112506421079,0.353868123395744,0.525797095006993,"ENSG00000151611","Not-Significant","MMAA","protein_coding"
"ENSG00000162980.17",2447.30907288246,-0.182501436677737,0.1968722816912,-0.927004223804324,0.353924341265421,0.525813726411416,"ENSG00000162980","Not-Significant","ARL5A","protein_coding"
"ENSG00000166323.13",37.4752557480871,-0.22216815829821,0.239676199683502,-0.926951272556842,0.353951834402311,0.525832274023024,"ENSG00000166323","Not-Significant","C11orf65","protein_coding"
"ENSG00000186675.7",9.62997652688457,0.513632489466002,0.554462271861004,0.926361477656613,0.354258156598361,0.526175789232812,"ENSG00000186675","Not-Significant","MAGEE2","protein_coding"
"ENSG00000072736.19",2047.50417839861,0.263213661570743,0.284154789772391,0.926303800057628,0.354288121640316,0.526197988116007,"ENSG00000072736","Not-Significant","NFATC3","protein_coding"
"ENSG00000169682.18",29.4833873838669,0.311122508475938,0.335929322164281,0.926154663937876,0.354365609230464,0.526268454893362,"ENSG00000169682","Not-Significant","SPNS1","protein_coding"
"ENSG00000087008.16",1724.89104716291,-0.193190600750747,0.208649360295777,-0.925910342964314,0.354492575743464,0.526434697828597,"ENSG00000087008","Not-Significant","ACOX3","protein_coding"
"ENSG00000135164.19",3553.18183641759,0.137586612602658,0.148627465559708,0.925714585016487,0.354594326191117,0.526540747517109,"ENSG00000135164","Not-Significant","DMTF1","protein_coding"
"ENSG00000181004.10",507.945969792895,0.212963950360921,0.2301461874409,0.925342073787813,0.354787999832918,0.526784097904149,"ENSG00000181004","Not-Significant","BBS12","protein_coding"
"ENSG00000099949.21",754.618769886551,-0.360164276110328,0.389306003044152,-0.925144419284695,0.35489079020453,0.526892060124405,"ENSG00000099949","Not-Significant","LZTR1","protein_coding"
"ENSG00000151923.17",5117.88972534,-0.124489576696174,0.134569883616681,-0.925092400694788,0.354917845635598,0.52690989965012,"ENSG00000151923","Not-Significant","TIAL1","protein_coding"
